Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃)
 00:26:44.197,COM9, 2025-8-18 0:26:43.954, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.802, -33.000, 233.000, -392.000, 29.74,
 00:26:44.200,COM9, 2025-8-18 0:26:43.956, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.802, -33.000, 233.000, -392.000, 29.73,
 00:26:44.202,COM9, 2025-8-18 0:26:43.958, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.796, -34.000, 232.000, -396.000, 29.73,
 00:26:44.203,COM9, 2025-8-18 0:26:43.960, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.796, -34.000, 232.000, -396.000, 29.73,
 00:26:44.206,COM9, 2025-8-18 0:26:43.962, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -34.000, 232.000, -396.000, 29.73,
 00:26:44.208,COM9, 2025-8-18 0:26:43.964, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -34.000, 232.000, -396.000, 29.73,
 00:26:44.209,COM9, 2025-8-18 0:26:43.966, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -34.000, 232.000, -396.000, 29.73,
 00:26:44.212,COM9, 2025-8-18 0:26:43.968, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -32.000, 234.000, -391.000, 29.73,
 00:26:44.214,COM9, 2025-8-18 0:26:43.970, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -32.000, 234.000, -391.000, 29.73,
 00:26:44.215,COM9, 2025-8-18 0:26:43.972, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -32.000, 234.000, -391.000, 29.73,
 00:26:44.218,COM9, 2025-8-18 0:26:43.974, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -32.000, 234.000, -391.000, 29.73,
 00:26:44.220,COM9, 2025-8-18 0:26:43.976, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -32.000, 234.000, -391.000, 29.71,
 00:26:44.221,COM9, 2025-8-18 0:26:43.978, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -34.000, 233.000, -395.000, 29.71,
 00:26:44.224,COM9, 2025-8-18 0:26:43.980, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -34.000, 233.000, -395.000, 29.71,
 00:26:44.226,COM9, 2025-8-18 0:26:43.982, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -34.000, 233.000, -395.000, 29.71,
 00:26:44.227,COM9, 2025-8-18 0:26:43.984, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.780, -34.000, 233.000, -395.000, 29.71,
 00:26:44.230,COM9, 2025-8-18 0:26:43.986, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.780, -34.000, 233.000, -395.000, 29.71,
 00:26:44.232,COM9, 2025-8-18 0:26:43.988, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.780, -31.000, 234.000, -396.000, 29.71,
 00:26:44.233,COM9, 2025-8-18 0:26:43.990, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.780, -31.000, 234.000, -396.000, 29.71,
 00:26:44.236,COM9, 2025-8-18 0:26:43.992, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -31.000, 234.000, -396.000, 29.71,
 00:26:44.238,COM9, 2025-8-18 0:26:43.994, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.016, 2.785, -31.000, 234.000, -396.000, 29.71,
 00:26:44.239,COM9, 2025-8-18 0:26:43.996, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -31.000, 234.000, -396.000, 29.75,
 00:26:44.242,COM9, 2025-8-18 0:26:43.998, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.071, -0.016, 2.791, -33.000, 235.000, -395.000, 29.75,
 00:26:44.244,COM9, 2025-8-18 0:26:44.000, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -33.000, 235.000, -395.000, 29.75,
 00:26:44.245,COM9, 2025-8-18 0:26:44.002, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -33.000, 235.000, -395.000, 29.75,
 00:26:44.248,COM9, 2025-8-18 0:26:44.004, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.785, -33.000, 235.000, -395.000, 29.75,
 00:26:44.250,COM9, 2025-8-18 0:26:44.006, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.785, -33.000, 235.000, -395.000, 29.75,
 00:26:44.251,COM9, 2025-8-18 0:26:44.008, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -31.000, 231.000, -395.000, 29.75,
 00:26:44.254,COM9, 2025-8-18 0:26:44.010, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -31.000, 231.000, -395.000, 29.75,
 00:26:44.256,COM9, 2025-8-18 0:26:44.012, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -31.000, 231.000, -395.000, 29.75,
 00:26:44.257,COM9, 2025-8-18 0:26:44.014, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.016, 2.791, -31.000, 231.000, -395.000, 29.74,
 00:26:44.260,COM9, 2025-8-18 0:26:44.016, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -31.000, 231.000, -395.000, 29.74,
 00:26:44.262,COM9, 2025-8-18 0:26:44.018, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -34.000, 230.000, -393.000, 29.74,
 00:26:44.263,COM9, 2025-8-18 0:26:44.020, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -34.000, 230.000, -393.000, 29.74,
 00:26:44.266,COM9, 2025-8-18 0:26:44.022, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -34.000, 230.000, -393.000, 29.74,
 00:26:44.268,COM9, 2025-8-18 0:26:44.024, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -34.000, 230.000, -393.000, 29.74,
 00:26:44.269,COM9, 2025-8-18 0:26:44.026, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -34.000, 230.000, -393.000, 29.74,
 00:26:44.272,COM9, 2025-8-18 0:26:44.028, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -32.000, 234.000, -396.000, 29.74,
 00:26:44.274,COM9, 2025-8-18 0:26:44.030, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -32.000, 234.000, -396.000, 29.74,
 00:26:44.275,COM9, 2025-8-18 0:26:44.032, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -32.000, 234.000, -396.000, 29.74,
 00:26:44.278,COM9, 2025-8-18 0:26:44.034, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -32.000, 234.000, -396.000, 29.73,
 00:26:44.280,COM9, 2025-8-18 0:26:44.036, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -32.000, 234.000, -396.000, 29.73,
 00:26:44.281,COM9, 2025-8-18 0:26:44.038, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -31.000, 233.000, -395.000, 29.73,
 00:26:44.284,COM9, 2025-8-18 0:26:44.040, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -31.000, 233.000, -395.000, 29.73,
 00:26:44.286,COM9, 2025-8-18 0:26:44.042, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -31.000, 233.000, -395.000, 29.73,
 00:26:44.287,COM9, 2025-8-18 0:26:44.044, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -31.000, 233.000, -395.000, 29.73,
 00:26:44.290,COM9, 2025-8-18 0:26:44.046, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -31.000, 233.000, -395.000, 29.73,
 00:26:44.292,COM9, 2025-8-18 0:26:44.048, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -34.000, 231.000, -392.000, 29.73,
 00:26:44.293,COM9, 2025-8-18 0:26:44.050, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -34.000, 231.000, -392.000, 29.73,
 00:26:44.296,COM9, 2025-8-18 0:26:44.052, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -34.000, 231.000, -392.000, 29.73,
 00:26:44.298,COM9, 2025-8-18 0:26:44.054, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -34.000, 231.000, -392.000, 29.74,
 00:26:44.299,COM9, 2025-8-18 0:26:44.056, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -34.000, 231.000, -392.000, 29.74,
 00:26:44.302,COM9, 2025-8-18 0:26:44.058, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -33.000, 234.000, -396.000, 29.74,
 00:26:44.304,COM9, 2025-8-18 0:26:44.060, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -33.000, 234.000, -396.000, 29.74,
 00:26:44.305,COM9, 2025-8-18 0:26:44.062, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -33.000, 234.000, -396.000, 29.74,
 00:26:44.308,COM9, 2025-8-18 0:26:44.064, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -33.000, 234.000, -396.000, 29.74,
 00:26:44.310,COM9, 2025-8-18 0:26:44.066, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -33.000, 234.000, -396.000, 29.74,
 00:26:44.311,COM9, 2025-8-18 0:26:44.068, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.774, -33.000, 235.000, -397.000, 29.74,
 00:26:44.314,COM9, 2025-8-18 0:26:44.070, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.774, -33.000, 235.000, -397.000, 29.74,
 00:26:44.316,COM9, 2025-8-18 0:26:44.072, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.774, -33.000, 235.000, -397.000, 29.74,
 00:26:44.317,COM9, 2025-8-18 0:26:44.074, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.774, -33.000, 235.000, -397.000, 29.73,
 00:26:44.320,COM9, 2025-8-18 0:26:44.076, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.774, -33.000, 235.000, -397.000, 29.73,
 00:26:44.322,COM9, 2025-8-18 0:26:44.078, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -30.000, 234.000, -393.000, 29.73,
 00:26:44.323,COM9, 2025-8-18 0:26:44.080, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.780, -30.000, 234.000, -393.000, 29.73,
 00:26:44.326,COM9, 2025-8-18 0:26:44.082, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.785, -30.000, 234.000, -393.000, 29.73,
 00:26:44.328,COM9, 2025-8-18 0:26:44.084, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.791, -30.000, 234.000, -393.000, 29.73,
 00:26:44.329,COM9, 2025-8-18 0:26:44.086, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -30.000, 234.000, -393.000, 29.73,
 00:26:44.332,COM9, 2025-8-18 0:26:44.088, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 235.000, -397.000, 29.73,
 00:26:44.334,COM9, 2025-8-18 0:26:44.090, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 235.000, -397.000, 29.73,
 00:26:44.335,COM9, 2025-8-18 0:26:44.092, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 235.000, -397.000, 29.73,
 00:26:44.338,COM9, 2025-8-18 0:26:44.094, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -32.000, 235.000, -397.000, 29.73,
 00:26:44.340,COM9, 2025-8-18 0:26:44.096, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -32.000, 235.000, -397.000, 29.73,
 00:26:44.341,COM9, 2025-8-18 0:26:44.098, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -32.000, 236.000, -391.000, 29.73,
 00:26:44.344,COM9, 2025-8-18 0:26:44.100, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -32.000, 236.000, -391.000, 29.73,
 00:26:44.346,COM9, 2025-8-18 0:26:44.102, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 236.000, -391.000, 29.73,
 00:26:44.347,COM9, 2025-8-18 0:26:44.104, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 236.000, -391.000, 29.73,
 00:26:44.350,COM9, 2025-8-18 0:26:44.106, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 236.000, -391.000, 29.73,
 00:26:44.352,COM9, 2025-8-18 0:26:44.108, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 234.000, -396.000, 29.73,
 00:26:44.354,COM9, 2025-8-18 0:26:44.110, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 234.000, -396.000, 29.73,
 00:26:44.355,COM9, 2025-8-18 0:26:44.112, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 234.000, -396.000, 29.73,
 00:26:44.358,COM9, 2025-8-18 0:26:44.114, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 234.000, -396.000, 29.73,
 00:26:44.360,COM9, 2025-8-18 0:26:44.116, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 234.000, -396.000, 29.73,
 00:26:44.361,COM9, 2025-8-18 0:26:44.118, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -33.000, 235.000, -395.000, 29.73,
 00:26:44.364,COM9, 2025-8-18 0:26:44.120, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -33.000, 235.000, -395.000, 29.73,
 00:26:44.366,COM9, 2025-8-18 0:26:44.122, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -33.000, 235.000, -395.000, 29.73,
 00:26:44.367,COM9, 2025-8-18 0:26:44.124, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -33.000, 235.000, -395.000, 29.73,
 00:26:44.370,COM9, 2025-8-18 0:26:44.126, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -33.000, 235.000, -395.000, 29.73,
 00:26:44.372,COM9, 2025-8-18 0:26:44.128, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 233.000, -395.000, 29.73,
 00:26:44.373,COM9, 2025-8-18 0:26:44.130, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 233.000, -395.000, 29.73,
 00:26:44.376,COM9, 2025-8-18 0:26:44.132, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 233.000, -395.000, 29.73,
 00:26:44.380,COM9, 2025-8-18 0:26:44.134, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 233.000, -395.000, 29.73,
 00:26:44.380,COM9, 2025-8-18 0:26:44.136, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -32.000, 233.000, -395.000, 29.73,
 00:26:44.381,COM9, 2025-8-18 0:26:44.138, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 236.000, -396.000, 29.73,
 00:26:44.384,COM9, 2025-8-18 0:26:44.140, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 236.000, -396.000, 29.73,
 00:26:44.386,COM9, 2025-8-18 0:26:44.142, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 236.000, -396.000, 29.73,
 00:26:44.387,COM9, 2025-8-18 0:26:44.144, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 236.000, -396.000, 29.73,
 00:26:44.390,COM9, 2025-8-18 0:26:44.146, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -32.000, 236.000, -396.000, 29.73,
 00:26:44.392,COM9, 2025-8-18 0:26:44.148, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -35.000, 235.000, -397.000, 29.73,
 00:26:44.393,COM9, 2025-8-18 0:26:44.150, -0.002, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -35.000, 235.000, -397.000, 29.73,
 00:26:44.396,COM9, 2025-8-18 0:26:44.152, -0.001, 0.002, 0.999, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -35.000, 235.000, -397.000, 29.73,
 00:26:44.398,COM9, 2025-8-18 0:26:44.154, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -35.000, 235.000, -397.000, 29.73,
 00:26:44.399,COM9, 2025-8-18 0:26:44.156, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -35.000, 235.000, -397.000, 29.73,
 00:26:44.402,COM9, 2025-8-18 0:26:44.158, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 232.000, -396.000, 29.73,
 00:26:44.404,COM9, 2025-8-18 0:26:44.160, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 232.000, -396.000, 29.73,
 00:26:44.405,COM9, 2025-8-18 0:26:44.162, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 232.000, -396.000, 29.73,
 00:26:44.408,COM9, 2025-8-18 0:26:44.164, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 232.000, -396.000, 29.73,
 00:26:44.410,COM9, 2025-8-18 0:26:44.166, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.796, -32.000, 232.000, -396.000, 29.73,
 00:26:44.411,COM9, 2025-8-18 0:26:44.168, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -31.000, 235.000, -395.000, 29.73,
 00:26:44.414,COM9, 2025-8-18 0:26:44.170, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.802, -31.000, 235.000, -395.000, 29.73,
 00:26:44.416,COM9, 2025-8-18 0:26:44.172, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -31.000, 235.000, -395.000, 29.73,
 00:26:44.417,COM9, 2025-8-18 0:26:44.174, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -31.000, 235.000, -395.000, 29.76,
 00:26:44.420,COM9, 2025-8-18 0:26:44.176, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.807, -31.000, 235.000, -395.000, 29.76,
 00:26:44.422,COM9, 2025-8-18 0:26:44.178, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -31.000, 234.000, -393.000, 29.76,
 00:26:44.423,COM9, 2025-8-18 0:26:44.180, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -31.000, 234.000, -393.000, 29.76,
 00:26:44.426,COM9, 2025-8-18 0:26:44.182, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -31.000, 234.000, -393.000, 29.76,
 00:26:44.428,COM9, 2025-8-18 0:26:44.184, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -31.000, 234.000, -393.000, 29.76,
 00:26:44.429,COM9, 2025-8-18 0:26:44.186, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -31.000, 234.000, -393.000, 29.76,
 00:26:44.432,COM9, 2025-8-18 0:26:44.188, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -34.000, 233.000, -397.000, 29.76,
 00:26:44.434,COM9, 2025-8-18 0:26:44.190, -0.001, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -34.000, 233.000, -397.000, 29.76,
 00:26:44.435,COM9, 2025-8-18 0:26:44.192, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -34.000, 233.000, -397.000, 29.76,
 00:26:44.438,COM9, 2025-8-18 0:26:44.194, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -34.000, 233.000, -397.000, 29.74,
 00:26:44.440,COM9, 2025-8-18 0:26:44.196, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -34.000, 233.000, -397.000, 29.74,
 00:26:44.441,COM9, 2025-8-18 0:26:44.198, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -31.000, 235.000, -397.000, 29.74,
 00:26:44.444,COM9, 2025-8-18 0:26:44.200, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.813, -31.000, 235.000, -397.000, 29.74,
 00:26:44.446,COM9, 2025-8-18 0:26:44.202, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -31.000, 235.000, -397.000, 29.74,
 00:26:44.447,COM9, 2025-8-18 0:26:44.204, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.818, -31.000, 235.000, -397.000, 29.74,
 00:26:44.450,COM9, 2025-8-18 0:26:44.206, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -31.000, 235.000, -397.000, 29.74,
 00:26:44.452,COM9, 2025-8-18 0:26:44.208, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -32.000, 233.000, -392.000, 29.74,
 00:26:44.454,COM9, 2025-8-18 0:26:44.210, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -32.000, 233.000, -392.000, 29.74,
 00:26:44.455,COM9, 2025-8-18 0:26:44.212, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -32.000, 233.000, -392.000, 29.74,
 00:26:44.458,COM9, 2025-8-18 0:26:44.214, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -32.000, 233.000, -392.000, 29.73,
 00:26:44.460,COM9, 2025-8-18 0:26:44.216, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.077, -0.011, 2.823, -32.000, 233.000, -392.000, 29.73,
 00:26:44.461,COM9, 2025-8-18 0:26:44.218, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.829, -31.000, 233.000, -400.000, 29.73,
 00:26:44.464,COM9, 2025-8-18 0:26:44.220, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.829, -31.000, 233.000, -400.000, 29.73,
 00:26:44.466,COM9, 2025-8-18 0:26:44.222, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.829, -31.000, 233.000, -400.000, 29.73,
 00:26:44.467,COM9, 2025-8-18 0:26:44.224, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -31.000, 233.000, -400.000, 29.73,
 00:26:44.470,COM9, 2025-8-18 0:26:44.226, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -31.000, 233.000, -400.000, 29.73,
 00:26:44.472,COM9, 2025-8-18 0:26:44.228, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -32.000, 230.000, -393.000, 29.73,
 00:26:44.473,COM9, 2025-8-18 0:26:44.230, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -32.000, 230.000, -393.000, 29.73,
 00:26:44.476,COM9, 2025-8-18 0:26:44.232, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -32.000, 230.000, -393.000, 29.73,
 00:26:44.478,COM9, 2025-8-18 0:26:44.234, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -32.000, 230.000, -393.000, 29.73,
 00:26:44.479,COM9, 2025-8-18 0:26:44.236, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -32.000, 230.000, -393.000, 29.73,
 00:26:44.482,COM9, 2025-8-18 0:26:44.238, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -33.000, 233.000, -395.000, 29.73,
 00:26:44.484,COM9, 2025-8-18 0:26:44.240, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.834, -33.000, 233.000, -395.000, 29.73,
 00:26:44.485,COM9, 2025-8-18 0:26:44.242, -0.002, 0.002, 1.000, 0.000, 0.000, 0.000, -0.071, -0.011, 2.829, -33.000, 233.000, -395.000, 29.73,
